id,query,answer_ids
2921094201,"A man sits in an airplane seat holding a young girl in his arms , surrounded by other passengers .",[2921094201]
7380101140,A baseball player in a white uniform takes a swing at a baseball while a catcher in a black and gold uniform crouches behind him .,[7380101140]
1694555858,An asian man wearing a business suit is sleeping on the subway or some other sort of public transportation .,[1694555858]
5921176217,"An older man with a tan vest and backpack is standing in front of a butcher 's display case , ordering something from a younger man in a ball cap standing behind the counter .",[5921176217]
122189647,Three men with yellow vests doing work on the side of a street with three blue and white trucks nearby .,[122189647]
495460667,A man wearing a red t-shirt is walking with a lady in a blue shirt past a wall that is painted red and other things on it .,[495460667]
1099034049,A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer .,[1099034049]
28555944,A toddler sitting in a portable highchair enjoys a snack on the grass as his mother and possibly his older brother look on .,[28555944]
2763691073,A man with a tennis racquet in his hand jumps to hit a tennis ball .,[2763691073]
2217328285,The black dog leaps a pile of driftwood as he runs the beach .,[2217328285]
405615014,A policeman wearing a neon green vest has a whistle in his mouth while directing traffic .,[405615014]
4784357673,Mom strokes her sons head while he licks his lips and looks at the camera,[4784357673]
2800842386,An attractive young woman with blond-hair is playing a guitar in the street .,[2800842386]
3381392182,a person wearing a lively outfit dancing on some concrete .,[3381392182]
393810324,"Two dogs tussling on a dog bed , with a french door and a Persian rug in the background .",[393810324]
6845116814,"A short-haired male singer wearing a brown buttoned shirt plays the violin and sings on a stage , which is illuminated with a hot pink and blue display .",[6845116814]
3257107194,"One man in the hole of a tire in water , and another man getting up from the water next to him .",[3257107194]
4912928858,A crowd sits along side a building as a man talks to them and another group of men hang out nearby on a sidewalk .,[4912928858]
126238618,"Man dressed in coat , scarf , and hat painting a picture of a building on an easel in the streets .",[126238618]
459284240,Several people including a child and a clown are walking towards a snowy sidewalk,[459284240]
3553056438,A little boy kisses a little girl as they sit on a hay bale with pumpkins and a Halloween display in the background .,[3553056438]
516360813,A man sitting at a table working on a wood carving with three kids around him .,[516360813]
4527012288,A group of musicians perform on the street for donations .,[4527012288]
100207720,A young woman with dark hair and wearing glasses is putting white powder on a cake using a sifter .,[100207720]
6858393129,"At a men 's basketball game , number twenty-one goes for the shot even though he is getting double teamed by the boys in blue .",[6858393129]
2986716822,A brown dog is carrying a stick too big for him over grass .,[2986716822]
11808546,A little boy with a pacifier in his mouth stands in a park with a goose .,[11808546]
147236031,An Asian woman cutting the stems of a green leafy vegetable at a market .,[147236031]
4623878206,"A woman in a long green shirt , a yellow backpack , and a bottle of water is walking across a street as a couple follows close behind .",[4623878206]
3367200598,A baseball player wearing white with blue sleeves and a gold helmet is swinging to hit a ball .,[3367200598]
4794459769,"A little girl and a woman wearing colorful costumes , cross the street with another woman wearing a pink skirt and a t-shirt .",[4794459769]
3549408493,A man planting seeds in a garden in front of a set of beautiful mountains .,[3549408493]
4917931600,"A man in a blue jumpsuit and a brown hat wearing a black tie , boots and goggles sits with his legs crossed in the street .",[4917931600]
4569687236,Three dark-skinned children are riding a floating bike with giant wheels through the water .,[4569687236]
6180807938,"In the middle of a soccer game , the team wearing stripes has the ball as the turquoise-wearing team is attempting to steal it away .",[6180807938]
21164875,"Two people are performing on a stage , one in front of a microphone , another playing the guitar .",[21164875]
2431723485,"A girl on a bike is wearing a backpack and a helmet , and riding through a wooded area .",[2431723485]
3426452139,Several men are playing basketball at a park at night .,[3426452139]
2230871228,A woman works at a chopping board on a table holding large containers of prepared food .,[2230871228]
4069561894,A man in a yellow coat and neon green safety vest pushes janitorial equipment down a sidewalk .,[4069561894]
6337155749,A man who is wearing a green soccer uniform is kicking a soccer ball on a green soccer field .,[6337155749]
3174713468,"A dog jumping up for a ball held by a woman in black skirt , beige vest and blue shirt",[3174713468]
667626,A girl wearing a red and multicolored bikini is laying on her back in shallow water .,[667626]
2807177340,A child in jeans and a t-shirt hangs from monkey-bars at a playground .,[2807177340]
1558753996,White Man with gray beard playing acoustic guitar against a white tiled background .,[1558753996]
4834128818,A man in a gray and black striped jacket holding artwork is leaning against a chain rope in the street .,[4834128818]
2842439618,A surfer in a black wetsuit catching a wave while another one tries to catch up with him .,[2842439618]
168536743,A uniformed man smiling as he drives an old fashioned vehicle .,[168536743]
6285562381,"On a scenic hill covered in green grass and beneath a cloudy sky , two an individual in a blue jacket embraces a woman wearing a green jacket .",[6285562381]
450746926,Lots of people in a farmers market shopping for fruits and vegetables .,[450746926]
128396150,A bike riding couple dressed in bike gear and helmets take a minute to site on a bench to talk and park their bikes .,[128396150]
2438726098,A young boy that 's about two is staring at either a rock or sea shell in wonder .,[2438726098]
5769961721,A little girl with her face painted is swinging a stick at a pinata surrounded by a group of onlookers .,[5769961721]
6216794312,A man stands on a boardwalk with a camera in his hands as a woman in white looks through a telescope over the water towards a large rock outcropping next to a town .,[6216794312]
210711305,"A man and two women are walking down a wooded path , the man is pushing a young child in a three wheel carriage .",[210711305]
